GameID	StartTime	EndTime	ElapsedTime	ElapsedSecs	HomePlayer1ID	HomePlayer2ID	HomePlayer3ID	HomePlayer4ID	HomePlayer5ID	AwayPlayer1ID	AwayPlayer2ID	AwayPlayer3ID	AwayPlayer4ID	AwayPlayer5ID	HomePlayer1Name	HomePlayer2Name	HomePlayer3Name	HomePlayer4Name	HomePlayer5Name	AwayPlayer1Name	AwayPlayer2Name	AwayPlayer3Name	AwayPlayer4Name	AwayPlayer5Name	StartScoreHome	StartScoreAway	EndScoreHome	EndScoreAway	PointsScoredHome	PointsScoredAway	PlusMinusHome	PlusMinusAway	PossessionsHome	PossessionsAway	OffensiveRtgHome	OffensiveRtgAway	OverallRtgHomevsAway	OverallRtgAwayvsHome	OffensiveReboundsHome	OffensiveReboundsAway	DefensiveReboundsHome	DefensiveReboundsAway	OffensiveReboundingRateHome	OffensiveReboundingRateAway	DefensiveReboundingRateHome	DefensiveReboundingRateAway
20111225BOSNYK	00:48:00	00:42:59	00:05:01	301	843	915	25	537	118	553	166	265	285	143	Douglas	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Pavlovic	Garnett	O'Neal	0	0	14	9	14	9	5	-5	9	10	155.556	90	65.5556	-65.5556	1	0	4	2	0.333333	0	1	0.666667
20111225BOSNYK	00:42:59	00:42:17	00:00:42	42	843	915	25	537	118	553	166	14	83	285	Douglas	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Daniels	Bass	Garnett	14	9	17	12	3	3	0	0	2	2	150	150	0	0	0	0	1	1	0	0	1	1
20111225BOSNYK	00:42:17	00:41:42	00:00:35	35	843	915	25	537	118	553	166	14	181	83	Douglas	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Daniels	Wilcox	Bass	17	12	19	12	2	0	2	-2	1	1	200	0	200	-200	1	0	1	0	1	0	1	0
20111225BOSNYK	00:41:42	00:40:35	00:01:07	67	990	915	25	315	118	553	166	14	181	83	Shumpert	Fields	Anthony	Jeffries	Chandler	Rondo	Allen	Daniels	Wilcox	Bass	19	12	19	14	0	2	-2	2	1	1	0	200	-200	200	1	0	0	1	0.5	NULL	NULL	0.5
20111225BOSNYK	00:40:35	00:39:37	00:00:58	58	990	752	25	315	118	553	419	14	181	83	Shumpert	Walker	Anthony	Jeffries	Chandler	Rondo	Dooling	Daniels	Wilcox	Bass	19	14	21	16	2	2	0	0	2	1	100	200	-100	100	0	2	0	0	NULL	1	0	NULL
20111225BOSNYK	00:39:37	00:39:02	00:00:35	35	990	752	25	315	988	553	419	14	181	83	Shumpert	Walker	Anthony	Jeffries	Harrellson	Rondo	Dooling	Daniels	Wilcox	Bass	21	16	24	16	3	0	3	-3	1	1	300	0	300	-300	0	0	1	0	NULL	0	1	NULL
20111225BOSNYK	00:39:02	00:36:36	00:02:26	146	990	752	25	315	988	876	419	14	181	285	Shumpert	Walker	Anthony	Jeffries	Harrellson	Bradley	Dooling	Daniels	Wilcox	Garnett	24	16	32	22	8	6	2	-2	6	7	133.333	85.7143	47.619	-47.619	1	0	1	1	0.5	0	1	0.5
20111225BOSNYK	00:36:36	00:36:06	00:00:30	30	990	25	315	597	988	876	419	14	181	285	Shumpert	Anthony	Jeffries	Balkman	Harrellson	Bradley	Dooling	Daniels	Wilcox	Garnett	32	22	34	23	2	1	1	-1	1	1	200	100	100	-100	1	0	0	0	1	NULL	NULL	0
20111225BOSNYK	00:36:06	00:36:00	00:00:06	6	990	25	315	597	988	553	876	14	181	285	Shumpert	Anthony	Jeffries	Balkman	Harrellson	Rondo	Bradley	Daniels	Wilcox	Garnett	34	23	34	23	0	0	0	0	1	0	0	NULL	NULL	NULL	0	0	1	0	NULL	0	1	NULL
20111225BOSNYK	00:36:00	00:33:15	00:02:45	165	843	990	315	537	597	553	876	14	181	285	Douglas	Shumpert	Jeffries	Stoudemire	Balkman	Rondo	Bradley	Daniels	Wilcox	Garnett	34	23	41	29	7	6	1	-1	5	4	140	150	-10	10	3	0	1	1	0.75	0	1	0.25
20111225BOSNYK	00:33:15	00:32:20	00:00:55	55	843	990	315	537	597	553	166	265	285	143	Douglas	Shumpert	Jeffries	Stoudemire	Balkman	Rondo	Allen	Pavlovic	Garnett	O'Neal	41	29	45	29	4	0	4	-4	2	2	200	0	200	-200	0	0	1	0	NULL	0	1	NULL
20111225BOSNYK	00:32:20	00:31:53	00:00:27	27	843	990	537	597	118	553	166	265	285	143	Douglas	Shumpert	Stoudemire	Balkman	Chandler	Rondo	Allen	Pavlovic	Garnett	O'Neal	45	29	47	32	2	3	-1	1	1	1	200	300	-100	100	0	0	0	0	NULL	NULL	NULL	NULL
20111225BOSNYK	00:31:53	00:29:47	00:02:06	126	843	990	915	537	118	553	166	265	83	285	Douglas	Shumpert	Fields	Stoudemire	Chandler	Rondo	Allen	Pavlovic	Bass	Garnett	47	32	49	38	2	6	-4	4	4	5	50	120	-70	70	0	0	1	3	0	0	1	1
20111225BOSNYK	00:29:47	00:28:05	00:01:42	102	843	915	25	537	118	553	166	265	83	285	Douglas	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Pavlovic	Bass	Garnett	49	38	53	44	4	6	-2	2	3	3	133.333	200	-66.6667	66.6667	0	0	0	0	NULL	NULL	NULL	NULL
20111225BOSNYK	00:28:05	00:27:25	00:00:40	40	843	915	25	315	118	553	166	265	83	285	Douglas	Fields	Anthony	Jeffries	Chandler	Rondo	Allen	Pavlovic	Bass	Garnett	53	44	57	46	4	2	2	-2	2	1	200	200	0	0	2	0	0	0	1	NULL	NULL	0
20111225BOSNYK	00:27:25	00:26:40	00:00:45	45	843	915	25	315	118	553	166	14	83	285	Douglas	Fields	Anthony	Jeffries	Chandler	Rondo	Allen	Daniels	Bass	Garnett	57	46	57	48	0	2	-2	2	0	1	NULL	200	NULL	NULL	0	1	0	0	NULL	1	0	NULL
20111225BOSNYK	00:26:40	00:26:24	00:00:16	16	843	915	25	537	118	553	166	14	83	285	Douglas	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Daniels	Bass	Garnett	57	48	57	48	0	0	0	0	1	0	0	NULL	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
20111225BOSNYK	00:26:24	00:24:45	00:01:39	99	990	915	25	537	118	553	166	14	83	285	Shumpert	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Daniels	Bass	Garnett	57	48	62	50	5	2	3	-3	6	7	83.3333	28.5714	54.7619	-54.7619	1	1	3	3	0.25	0.25	0.75	0.75
20111225BOSNYK	00:24:45	00:24:03	00:00:42	42	990	915	25	315	118	553	166	14	83	285	Shumpert	Fields	Anthony	Jeffries	Chandler	Rondo	Allen	Daniels	Bass	Garnett	62	50	62	52	0	2	-2	2	2	1	0	200	-200	200	0	1	1	1	0	0.5	0.5	1
20111225BOSNYK	00:24:03	00:24:00	00:00:03	3	990	915	25	315	118	553	876	166	950	14	Shumpert	Fields	Anthony	Jeffries	Chandler	Rondo	Bradley	Allen	Moore	Daniels	62	52	62	52	0	0	0	0	0	1	NULL	0	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
20111225BOSNYK	00:24:00	00:20:41	00:03:19	199	843	915	25	537	118	553	166	265	285	143	Douglas	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Pavlovic	Garnett	O'Neal	62	52	67	60	5	8	-3	3	8	8	62.5	100	-37.5	37.5	2	1	3	6	0.25	0.25	0.75	0.75
20111225BOSNYK	00:20:41	00:20:12	00:00:29	29	990	915	25	537	118	553	166	14	285	143	Shumpert	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Daniels	Garnett	O'Neal	67	60	67	62	0	2	-2	2	2	1	0	200	-200	200	0	0	0	0	NULL	NULL	NULL	NULL
20111225BOSNYK	00:20:12	00:17:38	00:02:34	154	990	915	752	537	118	553	166	14	285	143	Shumpert	Fields	Walker	Stoudemire	Chandler	Rondo	Allen	Daniels	Garnett	O'Neal	67	62	69	71	2	9	-7	7	4	4	50	225	-175	175	0	1	0	2	0	1	0	1
20111225BOSNYK	00:17:38	00:16:53	00:00:45	45	990	915	752	537	118	553	166	14	83	143	Shumpert	Fields	Walker	Stoudemire	Chandler	Rondo	Allen	Daniels	Bass	O'Neal	69	71	69	73	0	2	-2	2	1	2	0	100	-100	100	0	1	0	1	0	1	0	1
20111225BOSNYK	00:16:53	00:15:55	00:00:58	58	990	915	752	315	537	553	166	14	83	143	Shumpert	Fields	Walker	Jeffries	Stoudemire	Rondo	Allen	Daniels	Bass	O'Neal	69	73	69	77	0	4	-4	4	2	2	0	200	-200	200	0	1	0	1	0	1	0	1
20111225BOSNYK	00:15:55	00:15:01	00:00:54	54	843	990	915	537	597	553	166	14	83	143	Douglas	Shumpert	Fields	Stoudemire	Balkman	Rondo	Allen	Daniels	Bass	O'Neal	69	77	73	77	4	0	4	-4	2	1	200	0	200	-200	0	1	0	0	NULL	1	0	NULL
20111225BOSNYK	00:15:01	00:12:57	00:02:04	124	843	990	915	537	597	553	419	166	181	83	Douglas	Shumpert	Fields	Stoudemire	Balkman	Rondo	Dooling	Allen	Wilcox	Bass	73	77	77	85	4	8	-4	4	3	4	133.333	200	-66.6667	66.6667	0	2	0	0	NULL	1	0	NULL
20111225BOSNYK	00:12:57	00:12:00	00:00:57	57	843	915	752	537	118	553	876	419	181	83	Douglas	Fields	Walker	Stoudemire	Chandler	Rondo	Bradley	Dooling	Wilcox	Bass	77	85	79	87	2	2	0	0	3	2	66.6667	100	-33.3333	33.3333	0	0	0	2	0	NULL	NULL	1
20111225BOSNYK	00:12:00	00:10:00	00:02:00	120	843	752	25	988	118	876	419	14	181	83	Douglas	Walker	Anthony	Harrellson	Chandler	Bradley	Dooling	Daniels	Wilcox	Bass	79	87	82	89	3	2	1	-1	2	3	150	66.6667	83.3333	-83.3333	0	1	1	1	0	0.5	0.5	1
20111225BOSNYK	00:10:00	00:08:33	00:01:27	87	843	752	25	988	118	419	166	14	83	285	Douglas	Walker	Anthony	Harrellson	Chandler	Dooling	Allen	Daniels	Bass	Garnett	82	89	86	94	4	5	-1	1	2	2	200	250	-50	50	1	0	0	0	1	NULL	NULL	0
20111225BOSNYK	00:08:33	00:08:11	00:00:22	22	843	752	25	988	118	419	166	265	83	285	Douglas	Walker	Anthony	Harrellson	Chandler	Dooling	Allen	Pavlovic	Bass	Garnett	86	94	88	94	2	0	2	-2	1	1	200	0	200	-200	0	0	0	0	NULL	NULL	NULL	NULL
20111225BOSNYK	00:08:11	00:07:48	00:00:23	23	843	752	25	988	118	553	166	265	83	285	Douglas	Walker	Anthony	Harrellson	Chandler	Rondo	Allen	Pavlovic	Bass	Garnett	88	94	89	94	1	0	1	-1	1	0	100	NULL	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
20111225BOSNYK	00:07:48	00:07:36	00:00:12	12	843	752	25	988	118	553	166	265	285	143	Douglas	Walker	Anthony	Harrellson	Chandler	Rondo	Allen	Pavlovic	Garnett	O'Neal	89	94	89	94	0	0	0	0	0	1	NULL	0	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
20111225BOSNYK	00:07:36	00:06:34	00:01:02	62	843	752	25	988	118	553	166	14	285	143	Douglas	Walker	Anthony	Harrellson	Chandler	Rondo	Allen	Daniels	Garnett	O'Neal	89	94	89	94	0	0	0	0	2	1	0	0	0	0	0	2	1	2	0	0.666667	0.333333	1
20111225BOSNYK	00:06:34	00:05:59	00:00:35	35	843	915	25	537	118	553	166	14	285	143	Douglas	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Daniels	Garnett	O'Neal	89	94	92	96	3	2	1	-1	1	2	300	100	200	-200	0	1	0	0	NULL	1	0	NULL
20111225BOSNYK	00:05:59	00:00:04	00:05:55	355	843	915	25	537	118	553	166	14	83	285	Douglas	Fields	Anthony	Stoudemire	Chandler	Rondo	Allen	Daniels	Bass	Garnett	92	96	106	104	14	8	6	-6	9	8	155.556	100	55.556	-55.556	1	3	3	2	0.333333	0.5	0.5	0.666667
20111225BOSNYK	00:00:04	00:00:00	00:00:04	4	915	752	25	537	118	553	419	166	83	285	Fields	Walker	Anthony	Stoudemire	Chandler	Rondo	Dooling	Allen	Bass	Garnett	106	104	106	104	0	0	0	0	0	1	NULL	0	NULL	NULL	0	0	0	0	NULL	NULL	NULL	NULL
20111225CHILAL	00:48:00	00:45:08	00:02:52	172	103	186	907	662	197	755	270	122	518	686	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Noah	0	0	6	6	6	6	0	0	5	5	120	120	0	0	0	0	1	1	0	0	1	1
20111225CHILAL	00:45:08	00:40:57	00:04:11	251	103	186	907	662	197	755	617	122	518	686	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Brewer	Deng	Boozer	Noah	6	6	16	10	10	4	6	-6	9	9	111.111	44.4444	66.6667	-66.6667	3	0	5	1	0.75	0	1	0.25
20111225CHILAL	00:40:57	00:40:47	00:00:10	10	103	186	145	662	197	755	617	122	518	880	Fisher	Bryant	World Peace	McRoberts	Gasol	Rose	Brewer	Deng	Boozer	Asik	16	10	16	10	0	0	0	0	0	1	NULL	0	NULL	NULL	0	0	0	1	0	NULL	NULL	1
20111225CHILAL	00:40:47	00:38:51	00:01:56	116	103	186	145	662	89	755	617	122	518	880	Fisher	Bryant	World Peace	McRoberts	Murphy	Rose	Brewer	Deng	Boozer	Asik	16	10	18	14	2	4	-2	2	4	3	50	133.333	-83.3333	83.3333	0	0	2	1	0	0	1	1
20111225CHILAL	00:38:51	00:38:33	00:00:18	18	355	186	145	662	89	726	617	122	811	880	Blake	Bryant	World Peace	McRoberts	Murphy	Watson	Brewer	Deng	Gibson	Asik	18	14	18	14	0	0	0	0	0	1	NULL	0	NULL	NULL	1	1	1	0	1	0.5	0.5	0
20111225CHILAL	00:38:33	00:38:14	00:00:19	19	355	186	145	89	197	726	617	122	811	880	Blake	Bryant	World Peace	Murphy	Gasol	Watson	Brewer	Deng	Gibson	Asik	18	14	18	14	0	0	0	0	1	0	0	NULL	NULL	NULL	0	0	0	1	0	NULL	NULL	1
20111225CHILAL	00:38:14	00:36:00	00:02:14	134	355	973	145	89	197	726	617	122	811	880	Blake	Goudelock	World Peace	Murphy	Gasol	Watson	Brewer	Deng	Gibson	Asik	18	14	20	22	2	8	-6	6	4	5	50	160	-110	110	2	1	0	2	0.5	1	0	0.5
20111225CHILAL	00:36:00	00:34:20	00:01:40	100	355	973	145	89	197	726	617	54	811	880	Blake	Goudelock	World Peace	Murphy	Gasol	Watson	Brewer	Korver	Gibson	Asik	20	22	28	25	8	3	5	-5	4	3	200	100	100	-100	1	1	1	1	0.5	0.5	0.5	0.5
20111225CHILAL	00:34:20	00:32:25	00:01:55	115	355	973	145	89	197	726	270	54	811	880	Blake	Goudelock	World Peace	Murphy	Gasol	Watson	Hamilton	Korver	Gibson	Asik	28	25	29	28	1	3	-2	2	2	3	50	100	-50	50	0	2	2	2	0	0.5	0.5	1
20111225CHILAL	00:32:25	00:31:40	00:00:45	45	355	973	145	89	197	726	270	54	811	686	Blake	Goudelock	World Peace	Murphy	Gasol	Watson	Hamilton	Korver	Gibson	Noah	29	28	31	28	2	0	2	-2	1	0	200	NULL	NULL	NULL	2	0	0	0	1	NULL	NULL	0
20111225CHILAL	00:31:40	00:31:08	00:00:32	32	355	186	145	662	89	726	270	122	811	686	Blake	Bryant	World Peace	McRoberts	Murphy	Watson	Hamilton	Deng	Gibson	Noah	31	28	31	30	0	2	-2	2	1	1	0	200	-200	200	0	0	0	0	NULL	NULL	NULL	NULL
20111225CHILAL	00:31:08	00:29:41	00:01:27	87	355	186	145	662	89	755	270	122	518	686	Blake	Bryant	World Peace	McRoberts	Murphy	Rose	Hamilton	Deng	Boozer	Noah	31	30	33	36	2	6	-4	4	2	3	100	200	-100	100	1	0	0	0	1	NULL	NULL	0
20111225CHILAL	00:29:41	00:27:18	00:02:23	143	103	186	907	662	89	755	270	122	518	686	Fisher	Bryant	Ebanks	McRoberts	Murphy	Rose	Hamilton	Deng	Boozer	Noah	33	36	41	42	8	6	2	-2	4	4	200	150	50	-50	0	0	0	0	NULL	NULL	NULL	NULL
20111225CHILAL	00:27:18	00:25:00	00:02:18	138	103	186	907	662	197	755	270	122	518	686	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Noah	41	42	47	50	6	8	-2	2	4	4	150	200	-50	50	0	0	1	0	NULL	0	1	NULL
20111225CHILAL	00:25:00	00:24:01	00:00:59	59	103	186	907	662	197	755	270	122	518	880	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Asik	47	50	49	56	2	6	-4	4	3	2	66.6667	300	-233.333	233.333	2	0	0	1	0.666667	NULL	NULL	0.333333
20111225CHILAL	00:24:01	00:24:00	00:00:01	1	103	186	907	662	197	755	270	122	518	880	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Asik	49	56	49	56	0	0	0	0	1	1	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL
20111225CHILAL	00:24:00	00:18:00	00:06:00	360	103	186	907	662	197	755	270	122	518	686	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Noah	49	56	61	63	12	7	5	-5	12	11	100	63.6364	36.3636	-36.3636	1	3	6	4	0.2	0.333333	0.666667	0.8
20111225CHILAL	00:18:00	00:16:42	00:01:18	78	103	186	907	662	197	755	270	122	518	880	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Asik	61	63	65	63	4	0	4	-4	2	2	200	0	200	-200	0	1	1	0	NULL	0.5	0.5	NULL
20111225CHILAL	00:16:42	00:16:33	00:00:09	9	103	186	907	662	197	755	617	122	518	880	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Brewer	Deng	Boozer	Asik	65	63	65	63	0	0	0	0	0	1	NULL	0	NULL	NULL	0	0	1	0	NULL	0	1	NULL
20111225CHILAL	00:16:33	00:15:47	00:00:46	46	103	186	907	662	197	755	617	122	811	880	Fisher	Bryant	Ebanks	McRoberts	Gasol	Rose	Brewer	Deng	Gibson	Asik	65	63	67	66	2	3	-1	1	1	1	200	300	-100	100	0	0	0	0	NULL	NULL	NULL	NULL
20111225CHILAL	00:15:47	00:14:06	00:01:41	101	355	186	145	662	89	755	617	122	811	880	Blake	Bryant	World Peace	McRoberts	Murphy	Rose	Brewer	Deng	Gibson	Asik	67	66	67	68	0	2	-2	2	4	4	0	50	-50	50	1	1	2	4	0.2	0.333333	0.666667	0.8
20111225CHILAL	00:14:06	00:12:00	00:02:06	126	355	973	145	662	89	726	617	122	811	880	Blake	Goudelock	World Peace	McRoberts	Murphy	Watson	Brewer	Deng	Gibson	Asik	67	68	69	68	2	0	2	-2	5	4	40	0	40	-40	0	1	2	2	0	0.333333	0.666667	1
20111225CHILAL	00:12:00	00:09:08	00:02:52	172	355	973	145	89	197	726	617	54	811	880	Blake	Goudelock	World Peace	Murphy	Gasol	Watson	Brewer	Korver	Gibson	Asik	69	68	76	68	7	0	7	-7	3	3	233.333	0	233.333	-233.333	1	2	3	0	1	0.4	0.6	0
20111225CHILAL	00:09:08	00:08:04	00:01:04	64	355	973	145	89	197	755	617	54	518	686	Blake	Goudelock	World Peace	Murphy	Gasol	Rose	Brewer	Korver	Boozer	Noah	76	68	76	70	0	2	-2	2	1	1	0	200	-200	200	1	1	0	1	0.5	1	0	0.5
20111225CHILAL	00:08:04	00:06:33	00:01:31	91	355	186	145	89	197	755	617	54	518	686	Blake	Bryant	World Peace	Murphy	Gasol	Rose	Brewer	Korver	Boozer	Noah	76	70	78	70	2	0	2	-2	3	4	66.6667	0	66.6667	-66.6667	0	0	3	1	0	0	1	1
20111225CHILAL	00:06:33	00:05:56	00:00:37	37	355	186	145	662	197	755	270	122	518	686	Blake	Bryant	World Peace	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Noah	78	70	78	70	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1
20111225CHILAL	00:05:56	00:04:47	00:01:09	69	355	186	145	662	197	755	270	122	518	880	Blake	Bryant	World Peace	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Asik	78	70	80	70	2	0	2	-2	2	1	100	0	100	-100	0	1	1	0	NULL	0.5	0.5	NULL
20111225CHILAL	00:04:47	00:03:57	00:00:50	50	355	186	145	662	197	755	270	122	518	686	Blake	Bryant	World Peace	McRoberts	Gasol	Rose	Hamilton	Deng	Boozer	Noah	80	70	80	71	0	1	-1	1	0	1	NULL	100	NULL	NULL	0	8	0	0	NULL	1	0	NULL
20111225CHILAL	00:03:57	00:02:33	00:01:24	84	355	186	145	662	197	755	617	122	518	686	Blake	Bryant	World Peace	McRoberts	Gasol	Rose	Brewer	Deng	Boozer	Noah	80	71	82	77	2	6	-4	4	3	3	66.6667	200	-133.333	133.333	0	0	0	1	0	NULL	NULL	1
20111225CHILAL	00:02:33	00:00:20	00:02:13	133	355	186	907	662	197	755	617	122	518	686	Blake	Bryant	Ebanks	McRoberts	Gasol	Rose	Brewer	Deng	Boozer	Noah	82	77	87	86	5	9	-4	4	4	4	125	225	-100	100	3	1	0	2	0.6	1	0	0.4
20111225CHILAL	00:00:20	00:00:00	00:00:20	20	103	355	186	145	197	755	617	122	811	686	Fisher	Blake	Bryant	World Peace	Gasol	Rose	Brewer	Deng	Gibson	Noah	87	86	87	88	0	2	-2	2	2	1	0	200	-200	200	0	0	0	0	NULL	NULL	NULL	NULL
20111225LACGSW	00:48:00	00:41:14	00:06:46	406	821	417	214	377	101	70	271	324	827	765	Curry	Ellis	D. Wright	Lee	Biedrins	Paul	Billups	Butler	Griffin	Jordan	0	0	14	10	14	10	4	-4	11	10	127.273	100	27.273	-27.273	5	1	5	3	0.625	0.166667	0.833333	0.375
20111225LACGSW	00:41:14	00:41:05	00:00:09	9	821	417	965	377	890	70	271	324	827	765	Curry	Ellis	Thompson	Lee	Udoh	Paul	Billups	Butler	Griffin	Jordan	14	10	14	12	0	2	-2	2	0	1	NULL	200	NULL	NULL	0	1	0	0	NULL	1	0	NULL
20111225LACGSW	00:41:05	00:40:35	00:00:30	30	417	763	965	377	890	70	271	324	827	765	Ellis	Rush	Thompson	Lee	Udoh	Paul	Billups	Butler	Griffin	Jordan	14	12	14	13	0	1	-1	1	1	1	0	100	-100	100	0	0	0	1	0	NULL	NULL	1
20111225LACGSW	00:40:35	00:38:02	00:02:33	153	417	763	965	377	890	70	55	324	827	765	Ellis	Rush	Thompson	Lee	Udoh	Paul	Williams	Butler	Griffin	Jordan	14	13	16	19	2	6	-4	4	5	5	40	120	-80	80	2	1	1	2	0.5	0.5	0.5	0.5
20111225LACGSW	00:38:02	00:37:26	00:00:36	36	892	763	965	214	890	70	55	246	191	827	Smith	Rush	Thompson	D. Wright	Udoh	Paul	Williams	Gomes	Cook	Griffin	16	19	16	19	0	0	0	0	1	0	0	NULL	NULL	NULL	0	1	0	1	0	1	0	1
20111225LACGSW	00:37:26	00:36:28	00:00:58	58	892	763	965	214	890	70	55	588	246	191	Smith	Rush	Thompson	D. Wright	Udoh	Paul	Williams	Foye	Gomes	Cook	16	19	18	24	2	5	-3	3	2	3	100	166.667	-66.6667	66.6667	0	0	1	1	0	0	1	1
20111225LACGSW	00:36:28	00:36:00	00:00:28	28	417	763	965	214	890	70	55	588	246	191	Ellis	Rush	Thompson	D. Wright	Udoh	Paul	Williams	Foye	Gomes	Cook	18	24	20	24	2	0	2	-2	1	1	200	0	200	-200	0	0	0	0	NULL	NULL	NULL	NULL
20111225LACGSW	00:36:00	00:35:44	00:00:16	16	417	763	965	214	377	55	271	588	246	191	Ellis	Rush	Thompson	D. Wright	Lee	Williams	Billups	Foye	Gomes	Cook	20	24	20	26	0	2	-2	2	0	1	NULL	200	NULL	NULL	0	1	0	0	NULL	1	0	NULL
20111225LACGSW	00:35:44	00:35:27	00:00:17	17	417	763	965	703	377	55	271	588	246	191	Ellis	Rush	Thompson	McGuire	Lee	Williams	Billups	Foye	Gomes	Cook	20	26	20	26	0	0	0	0	0	0	NULL	NULL	NULL	NULL	0	0	1	0	NULL	0	1	NULL
20111225LACGSW	00:35:27	00:33:23	00:02:04	124	821	417	763	703	377	55	271	588	246	191	Curry	Ellis	Rush	McGuire	Lee	Williams	Billups	Foye	Gomes	Cook	20	26	23	30	3	4	-1	1	5	4	60	100	-40	40	3	0	2	2	0.6	0	1	0.4
20111225LACGSW	00:33:23	00:30:49	00:02:34	154	821	417	763	214	377	55	271	588	246	191	Curry	Ellis	Rush	D. Wright	Lee	Williams	Billups	Foye	Gomes	Cook	23	30	28	36	5	6	-1	1	4	5	125	120	5	-5	0	0	1	1	0	0	1	1
20111225LACGSW	00:30:49	00:29:51	00:00:58	58	821	417	214	377	101	70	55	271	324	191	Curry	Ellis	D. Wright	Lee	Biedrins	Paul	Williams	Billups	Butler	Cook	28	36	30	36	2	0	2	-2	3	2	66.6667	0	66.6667	-66.6667	0	0	2	1	0	0	1	1
20111225LACGSW	00:29:51	00:27:05	00:02:46	166	821	417	214	377	101	70	271	324	827	765	Curry	Ellis	D. Wright	Lee	Biedrins	Paul	Billups	Butler	Griffin	Jordan	30	36	37	36	7	0	7	-7	6	7	116.667	0	116.667	-116.667	1	4	5	2	0.333333	0.444444	0.555556	0.666667
20111225LACGSW	00:27:05	00:26:49	00:00:16	16	821	417	214	377	189	70	271	324	827	765	Curry	Ellis	D. Wright	Lee	Brown	Paul	Billups	Butler	Griffin	Jordan	37	36	37	37	0	1	-1	1	1	1	0	100	-100	100	0	3	1	0	NULL	0.75	0.25	NULL
20111225LACGSW	00:26:49	00:25:23	00:01:26	86	821	417	214	890	189	70	271	324	827	765	Curry	Ellis	D. Wright	Udoh	Brown	Paul	Billups	Butler	Griffin	Jordan	37	37	42	39	5	2	3	-3	3	2	166.667	100	66.6667	-66.6667	2	0	1	1	0.666667	0	1	0.333333
20111225LACGSW	00:25:23	00:24:56	00:00:27	27	821	417	214	890	189	70	271	324	246	765	Curry	Ellis	D. Wright	Udoh	Brown	Paul	Billups	Butler	Gomes	Jordan	42	39	43	39	1	0	1	-1	1	1	100	0	100	-100	1	0	0	0	1	NULL	NULL	0
20111225LACGSW	00:24:56	00:24:00	00:00:56	56	417	965	214	703	189	70	271	324	246	765	Ellis	Thompson	D. Wright	McGuire	Brown	Paul	Billups	Butler	Gomes	Jordan	43	39	43	41	0	2	-2	2	2	2	0	100	-100	100	0	2	1	1	0	0.666667	0.333333	1
20111225LACGSW	00:24:00	00:18:07	00:05:53	353	821	417	214	377	101	70	271	324	827	765	Curry	Ellis	D. Wright	Lee	Biedrins	Paul	Billups	Butler	Griffin	Jordan	43	41	51	59	8	18	-10	10	9	10	88.8889	180	-91.1111	91.1111	3	2	2	4	0.428571	0.5	0.5	0.571429
20111225LACGSW	00:18:07	00:17:36	00:00:31	31	821	417	763	377	189	70	271	324	827	765	Curry	Ellis	Rush	Lee	Brown	Paul	Billups	Butler	Griffin	Jordan	51	59	51	60	0	1	-1	1	1	1	0	100	-100	100	1	1	0	1	0.5	1	0	0.5
20111225LACGSW	00:17:36	00:16:21	00:01:15	75	821	417	763	377	189	70	55	324	827	765	Curry	Ellis	Rush	Lee	Brown	Paul	Williams	Butler	Griffin	Jordan	51	60	55	64	4	4	0	0	3	3	133.333	133.333	0	0	0	0	0	0	NULL	NULL	NULL	NULL
20111225LACGSW	00:16:21	00:15:49	00:00:32	32	417	763	965	377	189	70	55	324	827	765	Ellis	Rush	Thompson	Lee	Brown	Paul	Williams	Butler	Griffin	Jordan	55	64	55	65	0	1	-1	1	1	1	0	100	-100	100	0	1	1	1	0	0.5	0.5	1
